;;;;;;;;;;;;;;;;;;
001585;;PE QUADRADO C/REGULAGEM 130MM;;;;;;;;;;;;2;;12,22;;
001586;;PERFIL PUXADOR 047 3 METROS CHAMPANHE;;;;;;;;;;;;-7;;95,00;;
001587;;PERFIL PUXADOR 047 3 METROS FOSCO;;;;;;;;;;;;-26;;87,78;;
001588;;PERFIL PUXADOR MINE 3 METROS CHAMPANHE;;;;;;;;;;;;-20;;60,00;;
001589;;PERFIL PUXADOR MINE 3 METROS FOSCO;;;;;;;;;;;;-9;;56,67;;
001590;;PE PLASTICO REDONDO 140MM;;;;;;;;;;;;-24;;6,67;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;MADEPINUS;;;
;;;;;Tabela de Preços - Com Estoque;;;;;;;;Emissão:;12/12/2025 10:57;;;;
;;;;;;;;;;;;;;;;Página;15;
;;;;;;;;;;;;;;;;;;
Código;;;;Produto;;;;;;;;;;Qt. Est.;;Preço;;
;;;;;;;;;;;;;;;;;;
001592;;CAPA SUPORTE L FIXA MARROM CLARO;;;;;;;;;;;;2;;0,39;;
001593;;PERFIL PUXADOR 126 - 3 METROS;;;;;;;;;;;;-17;;47,22;;
001595;;SISTEMA RO-7502V (DN80);;;;;;;;;;;;37;;54,90;;
001596;;SISTEMA RO-65 PRIME;;;;;;;;;;;;44;;54,11;;
001597;;COLA INSTANTANEA 7BOND 100G;;;;;;;;;;;;151;;17,78;;
001598;;TRILHO 022 (RO 61 / RO 65) 2MT - INFERIOR;;;;;;;;;;;;-135;;34,21;;
001599;;TRILHO 030 (RO 61 / RO 65) 2MT - SUPERIOR;;;;;;;;;;;;-119;;57,39;;
001600;;TRILHO 034 (RO 61 / RO 65) 2MT - INFERIOR;;;;;;;;;;;;-72;;39,72;;
001601;;TRILHO 038 (RO 61 / RO 65) 2MT - SUPERIOR;;;;;;;;;;;;-27;;71,66;;
001602;;TRILHO 027 (RO 61 / RO 65) 2MT - INFERIOR;;;;;;;;;;;;-15;;9,40;;
001603;;TRILHO D-52 2MT - INFERIOR;;;;;;;;;;;;-6;;27,78;;
001604;;TRILHO D-52 2MT - SUPERIOR;;;;;;;;;;;;2;;32,22;;
001607;;ESTILETE LARGO SPD;;;;;;;;;;;;3;;16,67;;
001608;;BROCA ESCAREADORA 7/64;;;;;;;;;;;;0;;33,34;;
001609;;SERRA MADEIRA AMATOOLS 184MM 48 DENTES;;;;;;;;;;;;-1;;61,11;;
001611;;LIMA CHATA SEM CABO;;;;;;;;;;;;4;;22,22;;
001614;;FACA PARA PLAINA ELETRICA AMATOOLS;;;;;;;;;;;;18;;44,45;;
001615;;MARTELO AMATOOLS 23MM;;;;;;;;;;;;0;;46,67;;
001616;;ESPATULA 6OMM;;;;;;;;;;;;37;;10,00;;
001617;;GRAMPO SARGENTO 6 POL. APERTO RAPIDO;;;;;;;;;;;;21;;52,22;;
001619;;GRAMPO MULTIUSO 3 POL;;;;;;;;;;;;9;;6,67;;
001620;;GRAMPO MULTIUSO 4 POL;;;;;;;;;;;;5;;11,11;;
001621;;MOCHILA EM LONA;;;;;;;;;;;;0;;311,12;;
001622;;"ESQUADRO CABO METAL 12"" AMATOOLS";;;;;;;;;;;;0;;31,11;;
001624;;TRENA 5M AMATOOLS;;;;;;;;;;;;11;;19,45;;
001625;;PROTETOR AURICULAR SILICONE BICOLOR CORDAO ALGODAO;;;;;;;;;;;;17;;1,89;;
001626;;OCULOS HARPIA;;;;;;;;;;;;24;;10,00;;
001636;;ADAPTADOR MAGNÉTICO PARA PONTEIRA;;;;;;;;;;;;138;;4,45;;
001639;;SERRA MADEIRA WAVES 184MM 60 DENTES;;;;;;;;;;;;1;;55,56;;
001644;;COLA HOTMELT FCC 74 BEGE 2,5KG;;;;;;;;;;;;3;;61,11;;
001646;;PE 01 120MM - RODIZIO CROMADO;;;;;;;;;;;;50;;10,56;;
001647;;PE 01 75MM CROMADO;;;;;;;;;;;;86;;10,56;;
001648;;PE 01 75MM - RODIZIO CROMADO;;;;;;;;;;;;77;;10,56;;
001649;;PE 01 120MM CROMADO;;;;;;;;;;;;114;;10,56;;
001651;;TRILHO AL 1535 - 3 METROS;;;;;;;;;;;;3;;20,00;;
001653;;ALICATE UNIVERSAL NOLL;;;;;;;;;;;;3;;55,56;;
001654;;ALICATE UNIVERSAL PRIX;;;;;;;;;;;;6;;30,00;;
001655;;BOLSA 20 - 6861;;;;;;;;;;;;1;;92,23;;
001659;;MARTELO LOTUS CABO MADEIRA 20MM;;;;;;;;;;;;52;;36,11;;
001660;;MARTELO LOTUS CABO FIBRA 21MM;;;;;;;;;;;;16;;40,00;;
001661;;CANTONEIRA SIMPLES 15CM;;;;;;;;;;;;40;;3,33;;
001662;;CANTONEIRA SIMPLES 20CM;;;;;;;;;;;;53;;4,45;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;MADEPINUS;;;
;;;;;Tabela de Preços - Com Estoque;;;;;;;;Emissão:;12/12/2025 10:57;;;;
;;;;;;;;;;;;;;;;Página;16;
;;;;;;;;;;;;;;;;;;
Código;;;;Produto;;;;;;;;;;Qt. Est.;;Preço;;
;;;;;;;;;;;;;;;;;;
001663;;CANTONEIRA SIMPLES 25CM;;;;;;;;;;;;44;;5,56;;
001664;;CANTONEIRA SIMPLES 30CM;;;;;;;;;;;;45;;6,67;;
001665;;CANTONEIRA SIMPLES 35CM;;;;;;;;;;;;95;;7,78;;
001666;;TRENA 5M CRISTAL - 3906;;;;;;;;;;;;6;;19,45;;
001667;;TRENA 5M FLEX - 8960;;;;;;;;;;;;17;;18,33;;
001668;;METRO ABS 2M;;;;;;;;;;;;20;;22,56;;
001670;;FERROLHO TARJETA 1 1/2;;;;;;;;;;;;44;;5,00;;
001671;;FERROLHO TARJETA 2 1/2;;;;;;;;;;;;36;;6,89;;
001672;;FERROLHO TARJETA 3;;;;;;;;;;;;62;;8,00;;
001673;;FERROLHO REDONDO 2 1/2;;;;;;;;;;;;44;;9,45;;
001674;;BROCA FRESA 35MM - LOTUS 3292;;;;;;;;;;;;3;;44,45;;
001675;;LIMA CHATA COM CABO LOTUS;;;;;;;;;;;;0;;27,78;;
001676;;MANDRIL 1/2 COM CHAVE;;;;;;;;;;;;3;;40,00;;
001677;;MANDRIL 3/8 COM CHAVE;;;;;;;;;;;;7;;38,89;;
001678;;CHAVE MANDRIL 10MM - 3/8;;;;;;;;;;;;2;;7,78;;
001679;;CHAVE MANDRIL 13MM - 1/2;;;;;;;;;;;;4;;7,78;;
001680;;CAIXA FERRAMENTAS - 3607;;;;;;;;;;;;4;;142,23;;
001681;;ORGANIZADOR PLASTICO - 7012;;;;;;;;;;;;3;;63,33;;
001682;;PASSA FIO 46 BRANCO;;;;;;;;;;;;136;;2,22;;
001683;;PASSA FIO 46 CINZA;;;;;;;;;;;;114;;2,22;;
001684;;PASSA FIO 46 PRETO;;;;;;;;;;;;364;;2,22;;
001685;;PASSA FIO 46 MARRON;;;;;;;;;;;;219;;2,22;;
001686;;PASSA FIO 46 BEGE;;;;;;;;;;;;118;;2,22;;
001687;;RODIZIO PRETO 50MM CHAPA - SEM TRAVA;;;;;;;;;;;;202;;16,11;;
001688;;RODIZIO PRETO 50MM CHAPA - COM TRAVA;;;;;;;;;;;;89;;17,22;;
001690;;SUPORTE PINO INVISIVEL 118MM;;;;;;;;;;;;54;;5,56;;
001691;;SUPORTE PINO INVISIVEL 160MM;;;;;;;;;;;;7;;6,11;;
001692;;SUPORTE PINO INVISIVEL 210MM;;;;;;;;;;;;48;;6,67;;
001693;;SUPORTE PRATELEIRA INVISIVEL LEVE 110MM;;;;;;;;;;;;160;;6,67;;
001694;;SUPORTE PRATELEIRA INVISIVEL LEVE 150MM;;;;;;;;;;;;143;;7,22;;
001695;;SUPORTE PRATELEIRA INVISIVEL LEVE 200MM;;;;;;;;;;;;72;;7,78;;
001696;;CAVILHA PINUS 6X30MM;;;;;;;;;;;;157;;0,22;;
001697;;CAVILHA PINUS 6X40MM;;;;;;;;;;;;220;;0,22;;
001698;;CAVILHA PINUS 8X30MM;;;;;;;;;;;;-52;;0,22;;
001699;;CAVILHA PINUS 8X40MM;;;;;;;;;;;;30;;0,22;;
001701;;COLA BRANCA RENDICOLLA 500 GRAMAS;;;;;;;;;;;;-1;;16,67;;
001702;;COLA HOTMELT RENDICOLLA 1804/1 BEGE 2,5KG;;;;;;;;;;;;10;;61,11;;
001704;;SUPORTE TUCANO MEDIO CROMADO;;;;;;;;;;;;13;;16,67;;
001705;;SUPORTE TUCANO GRANDE CROMADO;;;;;;;;;;;;3;;30,00;;
001706;;SUPORTE FENDA 6MM CROMADO;;;;;;;;;;;;1.054;;2,11;;
001707;;SUPORTE FENDA 8MM CROMADO;;;;;;;;;;;;967;;2,11;;
001709;;MAO FRANCESA 200X300 CROMADA;;;;;;;;;;;;3;;37,78;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;MADEPINUS;;;
;;;;;Tabela de Preços - Com Estoque;;;;;;;;Emissão:;12/12/2025 10:57;;;;
;;;;;;;;;;;;;;;;Página;17;
;;;;;;;;;;;;;;;;;;
Código;;;;Produto;;;;;;;;;;Qt. Est.;;Preço;;
;;;;;;;;;;;;;;;;;;
001710;;TRILHO ALUMINIO AL 1535 - 3 METROS;;;;;;;;;;;;0;;24,45;;
001711;;RODIZIO 158 PRETO - ESPIGA - SEM FREIO (6507);;;;;;;;;;;;18;;13,16;;
001712;;RODIZIO 210 LARANJA SEM FREIO (6236);;;;;;;;;;;;205;;17,78;;
001713;;RODIZIO 158 LARANJA COM FREIO (6235);;;;;;;;;;;;74;;17,22;;
001714;;RODIZIO 1.1/2 CINZA SEM FREIO (5077);;;;;;;;;;;;94;;8,37;;
001715;;RODIZIO 210 PRETO - ESPIGA - COM FREIO (6510);;;;;;;;;;;;18;;23,66;;
001716;;RODIZIO 210 LARANJA COM FREIO (6238);;;;;;;;;;;;82;;23,66;;
001717;;RODIZIO 210 PRETO SEM FREIO (6048);;;;;;;;;;;;82;;17,78;;
001718;;RODIZIO 158 PRETO SEM FREIO (6045);;;;;;;;;;;;117;;15,29;;
001719;;RODIZIO 158 PRETO COM FREIO (6047);;;;;;;;;;;;49;;19,13;;
001720;;RODIZIO 158 PRETO - ESPIGA - COM FREIO (6508);;;;;;;;;;;;22;;16,45;;
001721;;RODIZIO 210 PRETO COM FREIO (6050);;;;;;;;;;;;70;;23,66;;
001722;;PE QUADRADO C/REGULAGEM 100MM;;;;;;;;;;;;283;;12,22;;
001723;;FITA BORDA 22MM BRANCO C/ 50 MT;;;;;;;;;;;;93;;38,89;;
001724;;DOBRADICA 35MM CURVA (PROMOÇÃO);;;;;;;;;;;;-28;;2,22;;
001725;;PERFIL PUXADOR 905 FOSCO 3 METROS;;;;;;;;;;;;-19;;92,00;;
001727;;ESTOPA PARA POLIMENTO 150GR;;;;;;;;;;;;47;;4,22;;
001728;;GRAMPO MULTIUSO 6 POL;;;;;;;;;;;;11;;16,67;;
001729;;GRAMPO MULTIUSO 9 POL;;;;;;;;;;;;11;;26,67;;
001730;;SERRA COPO 60MM LOTUS PLUS;;;;;;;;;;;;23;;54,90;;
001735;;BUCHA FR NYLON N8;;;;;;;;;;;;1.648;;0,28;;
001736;;BUCHA PARA GESSO GDP1;;;;;;;;;;;;6.486;;0,39;;
001737;;BUCHA PARA GESSO GDP2;;;;;;;;;;;;3.426;;0,39;;
001738;;BUCHA PARA GESSO GDP3;;;;;;;;;;;;5.225;;0,39;;
001739;;PISTAO 100N MINI;;;;;;;;;;;;70;;12,22;;
001740;;SUPORTE CABIDE OVAL CANTO 90º;;;;;;;;;;;;25;;15,39;;
001741;;SUPORTE PRATELEIRA INVISIVEL 350MM;;;;;;;;;;;;91;;13,33;;
001743;;MASSA BRANCA 1,50 KG;;;;;;;;;;;;20;;46,68;;
001747;;COLA CONTATO UNA 0.750 KG;;;;;;;;;;;;142;;34,44;;
001748;;COLA CONTATO UNA 2,8 KG;;;;;;;;;;;;1;;105,56;;
001749;;REGUA METRO MADEIRA 2M ( ESCALA );;;;;;;;;;;;13;;32,22;;
001751;;NIVEL LASER COM REGUA 15CM;;;;;;;;;;;;0;;70,00;;
001752;;NIVEL ALUMINIO 3 BOLHAS 12 - 30CM;;;;;;;;;;;;24;;35,56;;
001753;;PERFIL PUXADOR 905 CHAMPANHE 3 METROS;;;;;;;;;;;;-2;;112,89;;
001754;;SAPATA PLASTICA U 15X30 BRANCA;;;;;;;;;;;;362;;0,44;;
001758;;CORREDICA 300MM TELESCOPICA LARGA H-42;;;;;;;;;;;;191;;13,46;;
001759;;CORREDICA 250MM TELESCOPICA LARGA H-42;;;;;;;;;;;;401;;11,23;;
001760;;CORREDICA 350MM TELESCOPICA LARGA H-42;;;;;;;;;;;;246;;15,71;;
001761;;CORREDICA 400MM TELESCOPICA LARGA H-42;;;;;;;;;;;;26;;16,32;;
001762;;CORREDICA 450MM TELESCOPICA LARGA H-42;;;;;;;;;;;;10;;18,21;;
001763;;CORREDICA 500MM TELESCOPICA LARGA H-42;;;;;;;;;;;;195;;17,69;;
001765;;SUPORTE PRATELEIRA INVISIVEL 100MM;;;;;;;;;;;;182;;8,89;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;MADEPINUS;;;
;;;;;Tabela de Preços - Com Estoque;;;;;;;;Emissão:;12/12/2025 10:57;;;;
;;;;;;;;;;;;;;;;Página;18;
;;;;;;;;;;;;;;;;;;
Código;;;;Produto;;;;;;;;;;Qt. Est.;;Preço;;
;;;;;;;;;;;;;;;;;;
001766;;PERFIL PUXADOR 903 - 18MM - FOSCO 6 METROS;;;;;;;;;;;;5;;111,12;;
001768;;RODIZIO SILICONE 50MM S/TV - PROMOÇÃO;;;;;;;;;;;;-351;;6,56;;
001770;;PUXADOR PONTO ANTIQUE ESCOVADO 24MM;;;;;;;;;;;;0;;6,68;;
001771;;PUXADOR PONTO ANTIQUE ESCOVADO 31,5MM;;;;;;;;;;;;188;;8,32;;
001772;;PUXADOR PONTO DOURADO ESCOVADO 31,5MM;;;;;;;;;;;;130;;9,87;;
001774;;PUXADOR PROVENCAL PARIS COBRE 96;;;;;;;;;;;;64;;18,52;;
001777;;BUCHA U-TB1;;;;;;;;;;;;3.769;;0,17;;
001778;;PE QUADRADO C/REGULAGEM 120MM;;;;;;;;;;;;121;;12,22;;
001779;;PE REDONDO C/REGULAGEM 120MM;;;;;;;;;;;;74;;10,00;;
001780;;BATENTE SILICONE 08MM C/54 UND;;;;;;;;;;;;264;;9,44;;
001781;;BATENTE SILICONE 13MM C/ 48 UND;;;;;;;;;;;;65;;15,56;;
001782;;PERFIL PARA PORTA 1004 6MT FOSCO;;;;;;;;;;;;20;;205,56;;
001783;;PERFIL PARA PORTA 1004 6MT CHAMPANHE;;;;;;;;;;;;27;;233,33;;
001784;;PISTAO 40N INVERSO;;;;;;;;;;;;161;;14,45;;
001785;;SISTEMA RO-21;;;;;;;;;;;;26;;31,86;;
001786;;TINGIDOR MADESIL CEDRO 100ML;;;;;;;;;;;;0;;17,78;;
001787;;TINGIDOR MADESIL CEREJEIRA 100ML;;;;;;;;;;;;4;;17,78;;
001788;;TINGIDOR MADESIL PINHAO 100ML;;;;;;;;;;;;25;;17,78;;
001789;;TINGIDOR MADESIL NOGUEIRA 100ML;;;;;;;;;;;;29;;17,78;;
001790;;TINGIDOR MADESIL MARRON MOGNO 100ML;;;;;;;;;;;;13;;17,78;;
001791;;TINGIDOR MADESIL IMBUIA 100ML;;;;;;;;;;;;25;;17,78;;
001792;;TINGIDOR MADESIL CASTANHO 100ML;;;;;;;;;;;;19;;17,78;;
001793;;TINGIDOR MADESIL MOGNO ESPECIAL 100ML;;;;;;;;;;;;28;;17,78;;
001794;;TINGIDOR MADESIL MARFIM 100ML;;;;;;;;;;;;7;;17,78;;
001795;;TINGIDOR MADESIL MADEIRA ENVELHECIDA 100ML;;;;;;;;;;;;22;;17,78;;
001796;;TINGIDOR MADESIL CARVALHO 100ML;;;;;;;;;;;;5;;17,78;;
001797;;TINGIDOR MADESIL VINHO 100ML;;;;;;;;;;;;20;;17,78;;
001798;;TINGIDOR MADESIL MEL 100ML;;;;;;;;;;;;20;;17,78;;
001799;;TINGIDOR MADESIL CANELA 100ML;;;;;;;;;;;;22;;17,78;;
001800;;TINGIDOR MADESIL IPE 100ML;;;;;;;;;;;;22;;17,78;;
001801;;TINGIDOR MADESIL TABACO 100ML;;;;;;;;;;;;21;;17,78;;
001804;;COLA BRANCA TECBOND 500 GRAMAS;;;;;;;;;;;;4;;16,67;;
001806;;PREGO 2X14 SEM CABECA;;;;;;;;;;;;-1;;33,34;;
001807;;PREGO 1X17 SEM CABECA;;;;;;;;;;;;159;;44,45;;
001808;;PREGO 1.1/2X15 COM CABECA;;;;;;;;;;;;11;;30,01;;
001809;;PREGO 1.1/4X13 COM CABECA;;;;;;;;;;;;95;;22,23;;
001810;;FIXADOR EM AÇO PARA FUNDOS;;;;;;;;;;;;7.644;;0,11;;
001811;;CANTONEIRA AÇO 3 FUROS;;;;;;;;;;;;1.044;;0,56;;
001812;;CANTONEIRA AÇO 20X20 ZINCADA;;;;;;;;;;;;4.908;;0,17;;
001813;;CHAPA AÇO 4 FUROS 35X46MM;;;;;;;;;;;;447;;0,33;;
001814;;CANTONEIRA AÇO 17,5X17,5X46MM;;;;;;;;;;;;992;;0,33;;
001815;;FIXADOR DE ARMARIO;;;;;;;;;;;;967;;0,67;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;MADEPINUS;;;
;;;;;Tabela de Preços - Com Estoque;;;;;;;;Emissão:;12/12/2025 10:57;;;;
;;;;;;;;;;;;;;;;Página;19;
;;;;;;;;;;;;;;;;;;
Código;;;;Produto;;;;;;;;;;Qt. Est.;;Preço;;
;;;;;;;;;;;;;;;;;;
001816;;FIXADOR DE ARMARIO DOBRADO;;;;;;;;;;;;922;;0,78;;
001817;;DOBRADICA 26MM RETA PLASTICA;;;;;;;;;;;;276;;5,56;;
001818;;DOBRADICA 26MM CENTRAL PLASTICA;;;;;;;;;;;;502;;5,56;;
001819;;DOBRADICA 26MM CURVA PLASTICA;;;;;;;;;;;;254;;5,56;;
001820;;SISTEMA AB-031;;;;;;;;;;;;33;;16,67;;
001821;;SISTEMA AB-241;;;;;;;;;;;;81;;16,67;;
001822;;SISTEMA AB-252;;;;;;;;;;;;308;;25,56;;
001824;;PUXADOR ANITA 160MM CROMADO;;;;;;;;;;;;38;;7,22;;
001825;;PUXADOR BAUMINO 96MM CROMADO;;;;;;;;;;;;63;;7,22;;
001826;;PUXADOR BAUMINO 128MM CROMADO;;;;;;;;;;;;18;;7,33;;
001827;;PUXADOR BAUMINO 160MM CROMADO;;;;;;;;;;;;18;;8,33;;
001828;;PUXADOR CANYON 160/192 PRATA;;;;;;;;;;;;33;;8,33;;
001829;;PUXADOR CANYON 160/192 GRAFITE;;;;;;;;;;;;25;;8,33;;
001830;;PUXADOR CELENA 192MM GRAFITE;;;;;;;;;;;;31;;8,11;;
001831;;PUXADOR COPACABANA 160MM GRAFITE;;;;;;;;;;;;35;;8,33;;
001832;;PUXADOR CRIATIVA 160MM CROMADO;;;;;;;;;;;;32;;7,78;;
001833;;PUXADOR DUCAL 128/160MM GRAFITE;;;;;;;;;;;;50;;8,11;;
001834;;PUXADOR DUENI 160MM GRAFITE;;;;;;;;;;;;51;;8,33;;
001835;;PUXADOR DUNA 128MM CROMADO;;;;;;;;;;;;51;;7,22;;
001836;;PUXADOR ITANEW 160 CROMADO;;;;;;;;;;;;56;;7,56;;
001837;;PE COM REGULADOR MARFIM/CROMADO;;;;;;;;;;;;22;;19,45;;
001838;;PUXADOR PLENA 224MM ANODIZADO/CINZA;;;;;;;;;;;;31;;9,56;;
001839;;PUXADOR VERG 160/192MM CROMADO;;;;;;;;;;;;59;;8,45;;
001840;;PUXADOR VERG 160/192MM GRAFITE;;;;;;;;;;;;25;;8,45;;
001841;;PE PARA SOFA 50X100MM PRETO;;;;;;;;;;;;48;;4,51;;
001842;;PUXADOR BAUMINO 96MM GRAFITE;;;;;;;;;;;;81;;7,22;;
001843;;PUXADOR BAUMINO 128MM GRAFITE;;;;;;;;;;;;38;;7,33;;
001844;;PUXADOR BAUMINO 160MM GRAFITE;;;;;;;;;;;;64;;8,33;;
001845;;PUXADOR BOLA 20MM PRETO;;;;;;;;;;;;6;;2,89;;
001846;;PUXADOR BOLA 20MM BRANCO;;;;;;;;;;;;0;;2,89;;
001847;;PE PALITO 170MM BRANCO;;;;;;;;;;;;104;;7,22;;
001848;;SUPORTE PARA CABIDEIRO COM PINOS CHAMPANHE;;;;;;;;;;;;0;;3,33;;
001849;;PUXADOR PARTENON 96MM PRATA;;;;;;;;;;;;30;;6,11;;
001850;;PUXADOR PARTENON 128MM CROMADO;;;;;;;;;;;;93;;7,78;;
001851;;PUXADOR PARTENON 160MM PRATA;;;;;;;;;;;;4;;7,78;;
001852;;SERRA COPO 35MM LOTUS;;;;;;;;;;;;6;;28,89;;
001853;;"FORMAO CABO PLASTICO 1""";;;;;;;;;;;;4;;30,00;;
001854;;"FORMAO CABO PLASTICO 7/8""";;;;;;;;;;;;4;;30,00;;
001855;;SERRA MADEIRA LOTUS 110 24 DENTES;;;;;;;;;;;;9;;24,01;;
001856;;SERRA MADEIRA LOTUS 110 40 DENTES;;;;;;;;;;;;6;;36,22;;
001857;;SERRA MADEIRA LOTUS 180 30 DENTES;;;;;;;;;;;;9;;45,69;;
001858;;SERRA MADEIRA LOTUS 180 24 DENTES;;;;;;;;;;;;5;;40,49;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;MADEPINUS;;;
;;;;;Tabela de Preços - Com Estoque;;;;;;;;Emissão:;12/12/2025 10:57;;;;
;;;;;;;;;;;;;;;;Página;20;
;;;;;;;;;;;;;;;;;;
Código;;;;Produto;;;;;;;;;;Qt. Est.;;Preço;;
;;;;;;;;;;;;;;;;;;
001859;;SERRA MADEIRA LOTUS 180 36 DENTES;;;;;;;;;;;;3;;33,00;;
001860;;SERRA MADEIRA LOTUS 110 36 DENTES;;;;;;;;;;;;9;;29,51;;
001861;;MARTELO DE BORRACHA 60MM;;;;;;;;;;;;1;;35,56;;
001862;;OLHO MÁGICO NIQ CROMO;;;;;;;;;;;;7;;12,22;;
001863;;CINTA C/CATRACA 3 METROSX25MM;;;;;;;;;;;;8;;27,78;;
001864;;CINTA C/CATRACA 5 METROSX25MM;;;;;;;;;;;;1;;31,11;;
001866;;"GRAMPO C SARGENTO 1""";;;;;;;;;;;;4;;14,45;;
001867;;"GRAMPO C SARGENTO 2""";;;;;;;;;;;;0;;14,45;;
001868;;"GRAMPO C SARGENTO 3""";;;;;;;;;;;;2;;14,45;;
001870;;PUXADOR LAUREN 64MM COBRE FOSCO;;;;;;;;;;;;25;;7,33;;
001871;;PUXADOR LAUREN 64MM CHAMPAGNE FOSCO;;;;;;;;;;;;69;;7,33;;
001872;;PUXADOR LAUREN 64MM GRAFITE;;;;;;;;;;;;25;;7,33;;
001873;;PUXADOR LAUREN 64MM PRETO;;;;;;;;;;;;21;;7,33;;
001874;;PUXADOR ARES 96/128 CHAMPAGNE FOSCO;;;;;;;;;;;;47;;5,78;;
001875;;PUXADOR ARES 96/128 COBRE FOSCO;;;;;;;;;;;;14;;5,78;;
001876;;PUXADOR ARES 96/128 GRAFITE;;;;;;;;;;;;26;;5,78;;
001877;;PUXADOR BELLARIA 160MM GRAFITE;;;;;;;;;;;;37;;7,78;;
001878;;PUXADOR BELLARIA 160MM CHAMPAGNE;;;;;;;;;;;;46;;7,78;;
001879;;PUXADOR BELLARIA 160MM COBRE FOSCO;;;;;;;;;;;;1;;7,78;;
001880;;PUXADOR GRACE PONTUAL BRANCO;;;;;;;;;;;;50;;5,56;;
001881;;PUXADOR GRACE PONTUAL CHAMPAGNE FOSCO;;;;;;;;;;;;22;;5,56;;
001882;;PUXADOR GRACE PONTUAL COBRE FOSCO;;;;;;;;;;;;25;;5,56;;
001883;;PUXADOR GRACE PONTUAL GRAFITE;;;;;;;;;;;;38;;5,56;;
001884;;PUXADOR GRACE PONTUAL PRETO FOSCO;;;;;;;;;;;;59;;5,56;;
001885;;PE PALITO 170MM PRETO;;;;;;;;;;;;64;;7,22;;
001886;;PE RETRO 170MM PRETO;;;;;;;;;;;;26;;8,33;;
001887;;PE RETRO 170MM BRANCO;;;;;;;;;;;;53;;8,33;;
001888;;RODIZIO 210 PRETO - ESPIGA - SEM FREIO (6509);;;;;;;;;;;;33;;17,78;;
001889;;RODIZIO 158 LARANJA SEM FREIO (6233);;;;;;;;;;;;132;;14,87;;
001890;;GANCHO DE REDE DE SOBREPOR GALVANIZADO;;;;;;;;;;;;50;;15,00;;
001895;;DOBRADIÇA PINO REVERSÍVEL 2 POL CROMADO;;;;;;;;;;;;173;;6,61;;
001896;;DOBRADIÇA PINO REVERSÍVEL 2.1/2 POL CROMADO;;;;;;;;;;;;77;;6,34;;
001897;;DOBRADIÇA PINO REVERSÍVEL 3 POL CROMADO;;;;;;;;;;;;88;;6,95;;
001898;;DOBRADIÇA PINO REVERSÍVEL 3.1/2 POL CROMADO;;;;;;;;;;;;91;;8,39;;
001899;;FECHO CONCHA SOBREPOR CROMADO;;;;;;;;;;;;3;;44,45;;
001900;;FECHO CONCHA SOBREPOR PRETO;;;;;;;;;;;;5;;44,45;;
001901;;PORTA CADEADO 1.1/2 GALVANIZADO;;;;;;;;;;;;-16;;3,11;;
001902;;PORTA CADEADO 2.1/2 GALVANIZADO;;;;;;;;;;;;21;;3,67;;
001903;;PORTA CADEADO 3.1/2 GALVANIZADO;;;;;;;;;;;;41;;10,00;;
001904;;FERROLHO TARJETA 2;;;;;;;;;;;;4;;5,56;;
001905;;FERROLHO REDONDO 2;;;;;;;;;;;;1;;8,00;;
001906;;FERROLHO REDONDO 3;;;;;;;;;;;;4;;11,11;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;MADEPINUS;;;
;;;;;Tabela de Preços - Com Estoque;;;;;;;;Emissão:;12/12/2025 10:57;;;;
;;;;;;;;;;;;;;;;Página;21;
;;;;;;;;;;;;;;;;;;
Código;;;;Produto;;;;;;;;;;Qt. Est.;;Preço;;
;;;;;;;;;;;;;;;;;;
001907;;FERROLHO REDONDO 4;;;;;;;;;;;;0;;18,89;;
001908;;FERROLHO REDONDO 5;;;;;;;;;;;;0;;21,11;;
001909;;TRINCO UNIVERSAL 5CM CROMADO;;;;;;;;;;;;25;;15,56;;
001910;;TRINCO UNIVERSAL 6CM CROMADO;;;;;;;;;;;;16;;19,67;;
001911;;TRINCO UNIVERSAL 9CM CROMADO;;;;;;;;;;;;-4;;25,56;;
001912;;TRINCO UNIVERSAL 12CM CROMADO;;;;;;;;;;;;21;;44,45;;
001913;;FECHADURA MAÇANETA PARA MÓVEIS DE AÇO 0720;;;;;;;;;;;;19;;42,78;;
001914;;FECHADURA PARA MÓVEIS DE AÇO 0511.01 - 90º;;;;;;;;;;;;92;;22,22;;
001915;;FECHADURA PARA MÓVEIS DE AÇO 0511.30 - 90º;;;;;;;;;;;;0;;11,11;;
